gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,service_count,monthly_to_total_ratio,tenure_bucket,has_support_services,charge_per_service
1,1,1,0,2,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,95.5,181.65,True,False,False,False,True,False,False,True,False,False,4.0,0.5228579249931563,0,0,19.1
1,0,1,0,33,1,1.0,1.0,0.0,1.0,0.0,0.0,2,1,61.05,2018.4,True,False,False,True,False,False,False,False,False,True,4.0,0.0302317520055462,2,1,12.209999999999999
1,0,0,0,1,1,,,,,,,0,0,19.2,19.2,True,False,False,False,False,True,False,False,False,True,1,0.9504950495049505,0,0,9.6
0,0,1,0,51,1,,,,,,,2,0,25.5,1281.25,False,False,True,False,False,True,False,False,False,True,2,0.019886917527783193,3,0,8.5
0,1,0,0,8,1,0.0,0.0,1.0,0.0,1.0,1.0,0,0,101.35,780.5,False,False,True,False,True,False,False,False,True,False,5.0,0.12968650031989762,0,0,16.891666666666666
1,1,0,0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,73.75,545.15,False,False,True,False,True,False,False,False,False,True,2.0,0.13503616222649456,0,0,24.583333333333332
1,0,0,0,5,1,0.0,1.0,1.0,0.0,1.0,1.0,0,0,104.1,541.9,False,False,True,False,True,False,False,False,False,True,6.0,0.19174801989316634,0,0,14.87142857142857
0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,80.15,80.15,True,False,False,False,True,False,False,True,False,False,2.0,0.9876771410967344,0,0,26.71666666666667
0,0,0,0,19,0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,44.85,893.55,False,True,False,True,False,False,False,True,False,False,2.0,0.050136940361075404,1,0,14.950000000000001
0,0,0,0,36,1,0.0,1.0,0.0,0.0,1.0,1.0,0,1,99.15,3615.6,False,False,True,False,True,False,False,False,True,False,5.0,0.027415251894044132,2,0,16.525000000000002
0,0,0,0,68,1,1.0,0.0,1.0,0.0,0.0,0.0,1,1,54.45,3674.95,True,False,False,True,False,False,False,True,False,False,3.0,0.01481249744963887,3,1,13.6125
0,1,0,0,39,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,99.75,4036.0,False,False,True,False,True,False,False,False,True,False,5.0,0.024708942283874165,2,0,16.625
1,1,0,0,15,1,0.0,1.0,0.0,0.0,0.0,0.0,0,1,80.2,1217.25,False,False,True,False,True,False,False,False,True,False,3.0,0.06583213626103017,1,0,20.05
1,0,1,1,72,1,,,,,,,2,0,21.0,1493.75,True,False,False,False,False,True,True,False,False,False,1,0.014049172102358254,3,0,10.5
1,0,1,0,7,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,34.2,256.6,False,True,False,True,False,False,False,False,False,True,2.0,0.1327639751552795,0,1,11.4
1,0,1,0,71,1,,,,,,,2,0,24.45,1730.65,False,False,True,False,False,True,True,False,False,False,2,0.014119481419455432,3,0,8.15
1,0,1,1,14,1,1.0,1.0,0.0,0.0,1.0,0.0,0,1,65.45,937.6,True,False,False,True,False,False,False,False,True,False,4.0,0.06973151502237375,1,1,13.09
1,0,1,0,22,1,,,,,,,0,1,20.45,471.55,True,False,False,False,False,True,True,False,False,False,1,0.04327584382605015,1,0,10.225
0,1,0,0,72,1,1.0,1.0,1.0,1.0,1.0,1.0,2,1,117.35,8436.25,False,False,True,False,True,False,False,True,False,False,8.0,0.013908560253637145,3,1,13.038888888888888
1,0,1,0,52,1,1.0,0.0,1.0,1.0,0.0,0.0,2,1,91.6,4627.8,False,False,True,False,True,False,False,True,False,False,5.0,0.019789146215001725,3,1,15.266666666666666
0,0,0,0,35,1,0.0,0.0,1.0,0.0,0.0,1.0,0,1,62.1,2096.1,True,False,False,True,False,False,False,False,True,False,3.0,0.029612321777693008,2,0,15.525
0,0,1,1,50,1,,,,,,,2,0,20.15,930.9,True,False,False,False,False,True,True,False,False,False,1,0.021622491683657045,3,0,10.075
0,0,1,0,57,1,1.0,0.0,0.0,0.0,1.0,1.0,0,1,99.65,5497.05,False,False,True,False,True,False,False,False,True,False,5.0,0.018124607815498222,3,1,16.608333333333334
0,0,1,1,67,1,0.0,1.0,1.0,1.0,1.0,1.0,1,1,112.35,7388.45,False,False,True,False,True,False,False,True,False,False,7.0,0.015204108560177008,3,1,14.04375
1,0,0,0,11,1,1.0,0.0,1.0,0.0,0.0,0.0,0,1,79.5,795.65,True,False,False,False,True,False,True,False,False,False,3.0,0.09979288269629072,0,1,19.875
1,0,1,0,35,1,0.0,1.0,0.0,1.0,1.0,0.0,1,1,69.0,2441.7,False,False,True,True,False,False,False,False,True,False,5.0,0.028247431121300202,2,1,11.5
1,1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,73.55,73.55,False,False,True,False,True,False,False,False,True,False,2.0,0.9865861837692823,0,0,24.516666666666666
0,0,0,0,29,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,74.2,1993.25,False,False,True,False,True,False,False,False,True,False,2.0,0.03720697003886173,2,0,24.733333333333334
0,0,0,0,32,1,,,,,,,1,0,20.55,654.55,True,False,False,False,False,True,True,False,False,False,1,0.03134772328579056,2,0,10.275
1,0,0,0,20,1,0.0,1.0,0.0,0.0,0.0,0.0,0,1,51.8,1023.85,True,False,False,True,False,False,False,False,False,True,2.0,0.050543982046153096,1,0,17.266666666666666
0,0,1,1,22,1,,,,,,,0,0,19.05,454.05,True,False,False,False,False,True,True,False,False,False,1,0.041863531480057135,1,0,9.525
0,0,0,0,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,74.95,1834.95,False,False,True,False,True,False,True,False,False,False,2.0,0.04082355183964705,2,0,24.983333333333334
1,0,0,0,22,0,0.0,0.0,1.0,1.0,1.0,1.0,2,0,56.75,1304.85,False,True,False,True,False,False,True,False,False,False,4.0,0.04345828387640235,1,1,11.35
1,0,1,0,70,1,,,,,,,2,0,25.15,1940.85,False,False,True,False,False,True,True,False,False,False,2,0.012951566804851045,3,0,8.383333333333333
0,0,1,1,68,1,0.0,1.0,1.0,1.0,1.0,1.0,2,0,85.3,5560.0,False,False,True,True,False,False,True,False,False,False,7.0,0.015338967811544686,3,1,10.6625
1,0,0,0,17,1,0.0,1.0,1.0,0.0,0.0,1.0,0,1,90.95,1612.2,True,False,False,False,True,False,False,True,False,False,4.0,0.056378626332754776,1,0,18.19
0,0,0,0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,30.9,59.05,False,True,False,True,False,False,False,False,True,False,1.0,0.514571190674438,0,1,15.45
0,0,1,0,55,1,,,,,,,1,0,19.7,1140.05,True,False,False,False,False,True,False,False,True,False,1,0.01726479996494457,3,0,9.85
1,0,0,0,38,1,1.0,1.0,0.0,0.0,1.0,1.0,1,1,104.85,3887.25,False,False,True,False,True,False,False,False,True,False,6.0,0.02696585867678261,2,1,14.978571428571428
0,0,1,1,7,0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,34.65,246.6,False,True,False,True,False,False,False,False,False,True,2.0,0.13994345718901455,0,1,11.549999999999999
0,0,1,1,5,1,0.0,0.0,0.0,1.0,1.0,0.0,0,1,85.75,470.95,True,False,False,False,True,False,False,False,True,False,3.0,0.18169297595084224,0,1,21.4375
0,0,0,0,41,1,0.0,1.0,0.0,1.0,1.0,1.0,2,1,98.8,3959.15,True,False,False,False,True,False,True,False,False,False,5.0,0.024948549928664316,2,1,16.466666666666665
0,0,0,0,11,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,64.9,716.1,True,False,False,True,False,False,False,False,True,False,3.0,0.09050341653883699,0,0,16.225
0,0,1,0,71,1,0.0,1.0,1.0,1.0,1.0,1.0,2,1,83.3,5894.5,False,False,True,True,False,False,False,True,False,False,7.0,0.014129420744635739,3,1,10.4125
0,1,0,0,31,1,1.0,0.0,0.0,0.0,0.0,0.0,0,1,73.55,2094.65,True,False,False,False,True,False,False,True,False,False,2.0,0.035096509436213105,2,1,24.516666666666666
1,0,1,0,68,1,1.0,1.0,1.0,1.0,1.0,1.0,2,1,90.8,6302.85,False,False,True,True,False,False,False,True,False,False,8.0,0.014403896031790096,3,1,10.088888888888889
0,0,1,0,72,1,1.0,0.0,1.0,1.0,1.0,0.0,2,1,98.2,7015.9,False,False,True,False,True,False,True,False,False,False,6.0,0.013994784021433967,3,1,14.028571428571428
0,0,1,1,24,1,1.0,1.0,1.0,0.0,0.0,0.0,2,0,64.35,1558.65,False,False,True,True,False,False,False,False,True,False,5.0,0.04125925688455743,1,1,10.725
0,0,0,0,11,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,100.75,1129.75,False,False,True,False,True,False,False,False,True,False,5.0,0.08910015476453681,0,0,16.791666666666668
0,0,1,0,2,1,1.0,0.0,0.0,0.0,0.0,1.0,0,1,62.15,113.1,True,False,False,True,False,False,False,False,False,True,3.0,0.5446976336546889,0,1,15.5375
1,0,1,1,72,1,1.0,1.0,1.0,0.0,1.0,1.0,2,1,108.4,7767.25,False,False,True,False,True,False,False,True,False,False,7.0,0.013954236797219452,3,1,13.55
0,0,0,0,12,1,,,,,,,0,0,19.7,220.35,True,False,False,False,False,True,False,False,False,True,1,0.08899932234018523,0,0,9.85
1,0,0,1,32,1,0.0,1.0,1.0,1.0,1.0,1.0,1,0,83.7,2633.3,False,False,True,True,False,False,False,True,False,False,7.0,0.03177314656645029,2,1,10.4625
0,1,0,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0,1,73.0,73.0,True,False,False,False,True,False,False,False,True,False,2.0,0.9864864864864865,0,0,24.333333333333332
1,0,1,1,12,1,,,,,,,0,1,21.15,306.05,True,False,False,False,False,True,False,False,True,False,1,0.06888128969223253,0,0,10.575
1,0,0,0,43,1,0.0,1.0,0.0,0.0,1.0,1.0,0,1,101.4,4528.0,False,False,True,False,True,False,False,False,True,False,5.0,0.022389048355045266,2,0,16.900000000000002
1,0,1,1,12,1,,,,,,,2,0,21.05,262.05,True,False,False,False,False,True,True,False,False,False,1,0.08002280935183426,0,0,10.525
1,0,0,0,26,0,1.0,0.0,0.0,1.0,1.0,1.0,1,0,54.55,1362.85,False,True,False,True,False,False,False,True,False,False,4.0,0.03999706712615024,2,1,10.91
0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,70.25,70.25,True,False,False,False,True,False,False,False,True,False,1.0,0.9859649122807017,0,0,35.125
1,0,0,0,11,1,,,,,,,0,0,23.15,245.2,False,False,True,False,False,True,False,True,False,False,2,0.09402924451665312,0,0,7.716666666666666
1,0,0,0,28,0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,30.1,810.85,False,True,False,True,False,False,False,True,False,False,1.0,0.037075814497752047,2,1,15.05
0,1,1,0,66,1,0.0,1.0,1.0,0.0,1.0,1.0,2,1,80.55,5265.1,False,False,True,True,False,False,True,False,False,False,6.0,0.015295949564193613,3,0,11.507142857142856
1,0,1,1,20,1,0.0,1.0,0.0,1.0,1.0,0.0,0,0,96.8,1826.7,False,False,True,False,True,False,False,False,False,True,5.0,0.052962740055807846,1,1,16.133333333333333
0,0,1,0,62,1,1.0,0.0,1.0,1.0,1.0,1.0,1,1,104.3,6613.65,True,False,False,False,True,False,False,False,True,False,6.0,0.01576803005450024,3,1,14.9
0,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,74.2,74.2,False,False,True,False,True,False,False,False,True,False,2.0,0.9867021276595744,0,0,24.733333333333334
1,0,0,1,21,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,80.35,1747.2,False,False,True,False,True,False,False,False,True,False,3.0,0.045961560462189674,1,1,20.0875
1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,24.45,24.45,False,True,False,True,False,False,False,False,False,True,0.0,0.9607072691552063,0,0,24.45
1,0,1,1,38,1,0.0,0.0,1.0,1.0,1.0,0.0,2,1,94.9,3616.25,False,False,True,False,True,False,True,False,False,False,5.0,0.026235399820305483,2,1,15.816666666666668
1,0,1,1,18,1,1.0,0.0,1.0,1.0,1.0,1.0,0,0,83.25,1611.15,True,False,False,True,False,False,False,False,True,False,6.0,0.05163911546692305,1,1,11.892857142857142
1,0,1,0,60,1,,,,,,,2,1,20.5,1198.8,True,False,False,False,False,True,True,False,False,False,1,0.017086181030171697,3,0,10.25
0,0,0,0,70,1,0.0,1.0,1.0,1.0,0.0,0.0,1,1,90.25,6385.95,False,False,True,False,True,False,True,False,False,False,5.0,0.014130375218218399,3,1,15.041666666666666
0,0,1,1,67,1,0.0,0.0,1.0,1.0,0.0,1.0,2,1,69.9,4615.9,False,False,True,True,False,False,True,False,False,False,5.0,0.015140029023803854,3,1,11.65
1,0,1,1,5,1,,,,,,,0,1,25.9,135.0,False,False,True,False,False,True,True,False,False,False,2,0.19044117647058822,0,0,8.633333333333333
1,0,1,0,66,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,115.8,7942.15,False,False,True,False,True,False,True,False,False,False,8.0,0.01457859917035433,3,1,12.866666666666667
1,0,1,0,72,1,,,,,,,2,0,25.4,1797.1,False,False,True,False,False,True,False,False,False,True,2,0.014126021912018241,3,0,8.466666666666667
0,1,1,0,72,1,1.0,1.0,1.0,0.0,1.0,1.0,2,1,84.1,6129.65,False,False,True,True,False,False,False,True,False,False,7.0,0.013717958128420315,3,1,10.5125
1,0,0,1,3,1,,,,,,,0,1,20.05,75.45,True,False,False,False,False,True,False,False,False,True,1,0.2622629169391759,0,0,10.025
1,0,1,0,48,1,,,,,,,2,1,20.05,1036.0,True,False,False,False,False,True,False,False,False,True,1,0.019334619093539056,2,0,10.025
0,0,0,0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,74.9,541.15,False,False,True,False,True,False,False,False,True,False,2.0,0.13815364751452552,0,0,24.96666666666667
0,0,1,0,2,1,1.0,1.0,0.0,0.0,1.0,0.0,0,0,90.35,190.5,True,False,False,False,True,False,False,False,True,False,4.0,0.47180156657963446,0,1,18.07
1,0,0,0,52,1,0.0,1.0,1.0,0.0,1.0,1.0,0,1,103.05,5364.8,False,False,True,False,True,False,False,False,True,False,6.0,0.019204964776920495,3,0,14.721428571428572
0,0,1,1,38,1,,,,,,,2,1,20.2,746.05,True,False,False,False,False,True,False,False,False,True,1,0.02703968944515093,2,0,10.1
1,0,1,1,72,1,,,,,,,2,0,20.35,1354.4,True,False,False,False,False,True,False,False,True,False,1,0.015014018002065812,3,0,10.175
0,1,0,0,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,74.55,622.9,False,False,True,False,True,False,False,False,True,False,2.0,0.11949030293316236,0,0,24.849999999999998
0,0,1,1,57,1,,,,,,,2,0,19.5,1167.6,True,False,False,False,False,True,True,False,False,False,1,0.01668663357864111,3,0,9.75
1,0,0,1,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,44.0,659.35,True,False,False,True,False,False,False,False,False,True,1.0,0.06663133186946316,1,0,22.0
1,0,1,0,40,1,0.0,1.0,1.0,0.0,1.0,1.0,1,1,106.0,4178.65,False,False,True,False,True,False,True,False,False,False,6.0,0.025360975201272836,2,0,15.142857142857142
0,0,1,1,39,1,,,,,,,2,1,19.85,854.8,True,False,False,False,False,True,True,False,False,False,1,0.0231946716522552,2,0,9.925
0,1,0,0,33,1,0.0,1.0,1.0,1.0,1.0,1.0,0,1,110.45,3655.45,False,False,True,False,True,False,False,False,True,False,7.0,0.030206894665590945,2,1,13.80625
0,0,0,0,48,1,,,,,,,2,0,24.0,1183.05,False,False,True,False,False,True,False,True,False,False,2,0.02026941429838267,2,0,8.0
0,1,0,0,10,0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,29.65,291.4,False,True,False,True,False,False,False,False,True,False,1.0,0.10140218878248974,0,1,14.825
0,0,0,0,11,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,76.4,838.7,True,False,False,False,True,False,False,False,True,False,2.0,0.09098487555079195,0,1,25.46666666666667
0,0,1,0,47,1,,,,,,,1,0,26.9,1250.85,False,False,True,False,False,True,False,False,True,False,2,0.021488197467747733,2,0,8.966666666666667
1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,78.95,78.95,True,False,False,False,True,False,False,False,True,False,2.0,0.9874921826141339,0,0,26.316666666666666
1,0,0,0,52,1,1.0,1.0,1.0,1.0,1.0,1.0,2,1,89.25,4652.4,False,False,True,True,False,False,False,False,False,True,8.0,0.019179524648644003,3,1,9.916666666666666
1,0,1,0,66,1,1.0,1.0,0.0,1.0,1.0,1.0,2,0,85.25,5538.35,False,False,True,True,False,False,False,False,True,False,7.0,0.015389892315885436,3,1,10.65625
0,1,1,1,11,1,0.0,0.0,1.0,0.0,0.0,0.0,0,1,78.1,864.85,False,False,True,False,True,False,False,True,False,False,3.0,0.09020038112837096,0,0,19.525
1,0,1,1,46,1,0.0,1.0,0.0,0.0,0.0,0.0,0,1,80.0,3769.7,False,False,True,False,True,False,True,False,False,False,3.0,0.021216219800037128,2,0,20.0
0,0,1,0,44,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,96.1,4364.1,False,False,True,False,True,False,False,False,True,False,4.0,0.022015532290210988,2,0,19.22
1,1,1,1,71,1,1.0,1.0,0.0,0.0,1.0,1.0,0,1,105.1,7548.1,False,False,True,False,True,False,False,True,False,False,6.0,0.013922189400060934,3,1,15.014285714285714
0,0,1,1,22,1,0.0,1.0,0.0,1.0,0.0,0.0,0,0,55.15,1206.05,True,False,False,True,False,False,False,False,True,False,3.0,0.04568990514063212,1,1,13.7875
0,0,1,1,23,1,1.0,0.0,1.0,1.0,1.0,0.0,2,1,77.15,1759.4,False,False,True,True,False,False,True,False,False,False,6.0,0.043825266984776186,1,1,11.021428571428572
1,1,1,0,52,1,1.0,0.0,1.0,0.0,1.0,1.0,0,1,104.2,5568.35,False,False,True,False,True,False,False,False,True,False,6.0,0.01870954420174706,3,1,14.885714285714286
1,0,1,1,72,1,,,,,,,2,0,19.4,1363.25,True,False,False,False,False,True,False,True,False,False,1,0.014220267546270845,3,0,9.7
0,0,1,1,40,1,0.0,0.0,1.0,1.0,0.0,0.0,0,1,84.85,3303.05,False,False,True,False,True,False,False,False,True,False,4.0,0.0256806041070807,2,1,16.97
0,0,1,0,69,1,0.0,1.0,0.0,0.0,1.0,1.0,1,1,95.65,6744.2,True,False,False,False,True,False,False,True,False,False,4.0,0.014180454248947401,3,0,19.130000000000003
0,1,0,0,29,1,0.0,0.0,0.0,1.0,1.0,1.0,0,0,98.65,2862.75,False,False,True,False,True,False,False,False,True,False,5.0,0.034447839371453515,2,1,16.441666666666666
1,1,0,0,72,1,1.0,1.0,1.0,1.0,1.0,1.0,2,0,113.8,7845.8,False,False,True,False,True,False,True,False,False,False,8.0,0.014502727226385277,3,1,12.644444444444444
0,1,1,0,43,1,1.0,1.0,0.0,0.0,1.0,0.0,0,1,94.5,4156.8,False,False,True,False,True,False,False,False,True,False,5.0,0.02272836596276877,2,1,15.75
1,0,1,1,67,1,,,,,,,2,0,26.3,1688.9,False,False,True,False,False,True,False,False,False,True,2,0.01556305106811054,3,0,8.766666666666667
0,0,1,1,55,1,,,,,,,2,0,21.0,1210.3,True,False,False,False,False,True,False,False,False,True,1,0.017336745645174605,3,0,10.5
1,0,1,0,71,1,,,,,,,2,1,24.5,1816.2,False,False,True,False,False,True,False,False,True,False,2,0.013482280431432974,3,0,8.166666666666666
0,0,0,1,25,1,,,,,,,0,0,20.05,471.7,True,False,False,False,False,True,False,True,False,False,1,0.04241590861011212,2,0,10.025
0,0,0,0,1,1,,,,,,,0,0,20.95,20.95,True,False,False,False,False,True,False,False,False,True,1,0.9544419134396356,0,0,10.475
1,0,0,0,72,1,0.0,1.0,1.0,1.0,1.0,1.0,2,0,109.2,7878.3,False,False,True,False,True,False,True,False,False,False,7.0,0.013859099158554693,3,1,13.65
1,0,1,0,52,1,1.0,1.0,0.0,0.0,1.0,1.0,1,1,75.4,3865.45,True,False,False,True,False,False,False,False,False,True,5.0,0.01950109273364456,3,1,12.566666666666668
0,0,0,0,22,1,,,,,,,1,1,19.25,412.55,True,False,False,False,False,True,False,False,False,True,1,0.046548180389312056,1,0,9.625
1,0,0,0,68,1,1.0,1.0,1.0,0.0,0.0,1.0,1,0,76.75,5233.25,False,False,True,True,False,False,False,True,False,False,6.0,0.014663036729235326,3,1,10.964285714285714
1,0,1,0,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,70.1,659.65,True,False,False,False,True,False,False,False,True,False,1.0,0.10610762128207069,0,0,35.05
0,0,1,1,10,1,1.0,0.0,0.0,0.0,1.0,1.0,0,1,100.25,1064.65,False,False,True,False,True,False,False,False,True,False,5.0,0.09407403931872566,0,1,16.708333333333332
0,0,1,1,55,1,0.0,1.0,1.0,1.0,1.0,1.0,1,1,103.7,5656.75,True,False,False,False,True,False,True,False,False,False,6.0,0.018328840970350403,3,1,14.814285714285715
1,0,0,0,56,1,,,,,,,1,0,24.9,1334.0,False,False,True,False,False,True,False,False,True,False,2,0.018651685393258427,3,0,8.299999999999999
0,1,1,1,46,1,1.0,1.0,0.0,1.0,1.0,1.0,0,1,110.2,4972.1,False,False,True,False,True,False,False,False,True,False,7.0,0.022159216585228528,2,1,13.775
1,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0,1,84.6,84.6,True,False,False,False,True,False,False,False,False,True,3.0,0.9883177570093458,0,1,21.15
1,0,0,0,43,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,75.35,3161.4,False,False,True,False,True,False,False,True,False,False,2.0,0.023826840374399187,2,0,25.116666666666664
1,1,1,0,39,1,0.0,1.0,1.0,0.0,1.0,1.0,0,1,105.65,4284.8,False,False,True,False,True,False,False,False,True,False,6.0,0.024651173643193802,2,0,15.092857142857143
1,0,1,0,50,0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,44.45,2188.45,False,True,False,True,False,False,True,False,False,False,3.0,0.02030190230423166,3,1,11.1125
0,0,0,0,6,1,,,,,,,0,0,19.7,129.55,True,False,False,False,False,True,False,True,False,False,1,0.15090003829950208,0,0,9.85
1,0,1,1,45,1,,,,,,,2,0,24.45,1088.25,False,False,True,False,False,True,False,False,False,True,2,0.022446637594675235,2,0,8.15
0,0,0,0,22,0,0.0,0.0,1.0,0.0,1.0,1.0,0,1,50.6,1073.3,False,True,False,True,False,False,False,False,True,False,3.0,0.04710043749418226,1,0,12.65
0,0,1,1,72,1,,,,,,,2,0,25.1,1857.85,False,False,True,False,False,True,True,False,False,False,2,0.013502972267799986,3,0,8.366666666666667
0,0,0,0,7,1,0.0,0.0,1.0,1.0,1.0,1.0,0,1,100.4,715.0,True,False,False,False,True,False,False,False,True,False,5.0,0.14022346368715086,0,1,16.733333333333334
1,0,0,0,1,1,,,,,,,0,1,19.75,19.75,True,False,False,False,False,True,False,False,False,True,1,0.9518072289156626,0,0,9.875
0,0,0,0,72,1,1.0,1.0,1.0,1.0,1.0,1.0,2,1,116.45,8013.55,False,False,True,False,True,False,True,False,False,False,8.0,0.014529823882813134,3,1,12.93888888888889
1,1,1,0,10,1,0.0,1.0,1.0,1.0,1.0,0.0,0,1,92.5,934.1,True,False,False,False,True,False,False,False,False,True,5.0,0.09891990161480055,0,1,15.416666666666666
1,1,1,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,40.2,40.2,False,True,False,True,False,False,False,False,True,False,2.0,0.9757281553398058,0,0,13.4
0,0,1,0,48,1,0.0,0.0,1.0,1.0,0.0,1.0,1,1,69.55,3435.6,False,False,True,True,False,False,False,False,False,True,5.0,0.020238025955886634,2,1,11.591666666666667
1,0,0,0,26,1,,,,,,,1,1,19.6,471.85,True,False,False,False,False,True,True,False,False,False,1,0.04145077720207254,2,0,9.8
0,0,1,0,68,1,0.0,1.0,1.0,1.0,0.0,0.0,2,0,90.2,6297.65,False,False,True,False,True,False,False,True,False,False,5.0,0.014320529002246514,3,1,15.033333333333333
0,0,1,0,50,1,0.0,0.0,1.0,0.0,1.0,1.0,1,0,75.7,3876.2,False,False,True,True,False,False,True,False,False,False,5.0,0.01952439905086145,3,0,12.616666666666667
0,0,1,0,72,1,1.0,1.0,1.0,1.0,1.0,1.0,2,1,115.55,8312.4,False,False,True,False,True,False,False,True,False,False,8.0,0.01389924699882118,3,1,12.838888888888889
0,1,0,0,17,1,,,,,,,1,0,20.65,330.6,True,False,False,False,False,True,False,False,False,True,1,0.06227382388419782,1,0,10.325
1,1,1,0,66,1,0.0,1.0,1.0,1.0,1.0,1.0,1,1,107.35,7051.95,False,False,True,False,True,False,True,False,False,False,7.0,0.015220581458822194,3,1,13.41875
1,0,1,0,17,1,1.0,1.0,1.0,0.0,0.0,0.0,0,0,90.2,1454.15,False,False,True,False,True,False,False,True,False,False,5.0,0.06198673676253307,1,1,15.033333333333333
1,0,1,0,20,1,1.0,0.0,0.0,1.0,0.0,1.0,1,1,64.15,1274.45,True,False,False,True,False,False,False,False,False,True,4.0,0.05029597396997139,1,1,12.830000000000002
0,1,0,0,28,1,0.0,0.0,1.0,1.0,1.0,1.0,0,1,103.3,2890.65,False,False,True,False,True,False,False,False,True,False,6.0,0.0357235488388982,2,1,14.757142857142856
1,0,0,0,45,1,1.0,0.0,0.0,0.0,0.0,0.0,0,1,50.9,2298.55,True,False,False,True,False,False,True,False,False,False,2.0,0.022134765497597353,2,1,16.966666666666665
1,0,1,1,42,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0,54.5,2301.15,True,False,False,True,False,False,False,False,False,True,3.0,0.02367352257672176,2,1,13.625
0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,45.3,45.3,True,False,False,True,False,False,False,False,True,False,1.0,0.978401727861771,0,0,22.65
0,0,1,0,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,75.4,1747.85,False,False,True,False,True,False,False,True,False,False,2.0,0.04311404637333105,1,0,25.133333333333336
1,0,1,1,8,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,43.45,345.5,True,False,False,True,False,False,False,False,False,True,1.0,0.1253968253968254,0,0,21.725
0,0,1,1,12,0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,33.15,444.75,False,True,False,True,False,False,False,True,False,False,2.0,0.07436904094223219,0,1,11.049999999999999
